Number of Models: 10
Test Accuracies: [80.71878279118573, 74.31794333683106, 70.85519412381952, 66.2906610703043, 79.74816369359917, 75.65582371458552, 79.74816369359917, 75.1311647429171, 78.09548793284365, 71.79958027282267]
Mean Accuracy: 75.23609653725079
Standard Deviation: 4.606835746153762
Total Time: 0:20:56.096788



########## Model 1 ##########

Test Accuracy: 80.71878279118573


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|       8 |     0.582369 |          0.55394  |         0.741357 |              0.741602 |
|       9 |     0.57623  |          0.57437  |         0.744103 |              0.75     |
|      10 |     0.564856 |          0.57897  |         0.714863 |              0.715116 |
|      11 |     0.565097 |          0.55797  |         0.743942 |              0.748062 |
|      12 |     0.560988 |          0.54439  |         0.744103 |              0.75     |
|      13 |     0.560865 |          0.546759 |         0.744426 |              0.748708 |
|      14 |     0.561057 |          0.541563 |         0.744103 |              0.75     |
|      15 |     0.557486 |          0.54304  |         0.741034 |              0.742894 |
|      16 |     0.557713 |          0.545742 |         0.744103 |              0.75     |
|      17 |     0.555037 |          0.543737 |         0.744103 |              0.75     |
|      18 |     0.560916 |          0.553945 |         0.714863 |              0.715116 |
|      19 |     0.559599 |          0.540607 |         0.744103 |              0.75     |
|      20 |     0.553967 |          0.548488 |         0.744103 |              0.75     |
|      21 |     0.554497 |          0.555368 |         0.741357 |              0.741602 |
|      22 |     0.557728 |          0.540743 |         0.743619 |              0.749354 |
|      23 |     0.552731 |          0.544806 |         0.740872 |              0.740956 |
|      24 |     0.555232 |          0.541764 |         0.744426 |              0.748708 |
|      25 |     0.552439 |          0.541539 |         0.743942 |              0.748062 |
|      26 |     0.551902 |          0.54524  |         0.743942 |              0.748062 |
|      27 |     0.553428 |          0.545938 |         0.744103 |              0.75     |
|      28 |     0.578105 |          0.570065 |         0.717932 |              0.722222 |
|      29 |     0.562711 |          0.558759 |         0.714378 |              0.71447  |
|      30 |     0.56539  |          0.548584 |         0.740872 |              0.740956 |
|      31 |     0.554553 |          0.54793  |         0.743942 |              0.748062 |
|      32 |     0.551971 |          0.545339 |         0.741357 |              0.741602 |
|      33 |     0.551885 |          0.546081 |         0.744103 |              0.75     |
