Model,Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,1,1.79622269095951,1.7550086074621654,0.38968588224971484,0.3644220223733275,
1,2,1.4471905357127073,1.338896082208256,0.5961108186364833,0.5784163193682825,
1,3,1.2805667323761851,1.293989734402058,0.6156115644467842,0.594428602763764,
1,4,1.2542958269538291,1.3322275771174703,0.6026585943669387,0.5856986181180084,
1,5,1.2902083809332656,1.3245336315588236,0.61758576818461,0.5963149813555604,
1,6,1.299000386467601,1.4359592105098415,0.5506273580766868,0.5276595744680851,
1,7,1.3883295448975905,1.4245872182312105,0.5442879705185575,0.5275279666593551,
1,8,1.4076560613440805,1.4790992891222563,0.5276936913222778,0.5155955253345031,
1,9,1.4320528228907472,1.4713293836105505,0.5071729402474335,0.49813555604299187,
1,10,1.4261861235037514,1.467587330986222,0.5130736158638238,0.48155297214301385,
1,11,1.4171334896170027,1.4577116532334808,0.5124813547424761,0.4792717701250274,
1,12,1.4160976596607238,1.582113562058554,0.42593445643590416,0.41237113402061853,
1,13,1.4523552066699743,1.476836964908529,0.5069426164780205,0.4934854134678658,
1,14,1.4435531465185076,1.4799040693593282,0.4998574186189348,0.47330554946260145,
1,15,1.4476839804799282,1.4954734903406006,0.5020290427305432,0.48585216056152664,
1,16,1.4483312603446947,1.4933266561894976,0.5020400105290866,0.48580829129194997,
1,17,1.437736913809997,1.4866138192882679,0.49098446959726244,0.47567449001974116,
1,18,1.418354162598571,1.3759787210173484,0.5385408440817759,0.5194998903268261,
1,19,1.3660522993539,1.4021327233984442,0.5244252873563219,0.5091467427067339,
1,20,1.3559121339184856,1.3837936462437133,0.5261033605334737,0.5071287563062075,
1,21,1.3515205883928303,1.359373235870781,0.5527441431955777,0.5386268918622505,
1,22,1.3478084970837636,1.3661030231554003,0.4796986048960253,0.47308620311471816,
1,23,1.2653361630703936,1.2575821748604197,0.5623080635254891,0.5575345470497917,
1,24,1.2214764663521953,1.2378147503860262,0.5645345266298148,0.5495064707172626,
1,25,1.2042609540943199,1.2180542788405635,0.5759191015179433,0.5560868611537618,
1,26,1.1937512002076711,1.2138220290693373,0.5747236114767044,0.5553410835709586,
1,27,1.180070928605755,1.201308153541272,0.5815017109765728,0.5661329238868172,
1,28,1.1743653703542565,1.1930964630811762,0.5798236377994209,0.5638955911384076,
1,29,1.1692402225501748,1.2062259752141855,0.5520751074844257,0.5572713314323317,
1,30,1.1661833219538162,1.1904736420175563,0.5945533912433096,0.5959640271989471,
1,31,1.1561928135695367,1.181877309545671,0.6017482670878301,0.5830664619434086,
1,32,1.1504200005156893,1.1843980914124896,0.5878959375274195,0.5683263873656503,
1,33,1.13788267807719,1.1729281315308737,0.590923049925419,0.5723184908971266,
1,34,1.1261409955691357,1.1738105898832871,0.5883017460735281,0.5692476420267603,
1,35,1.1228558584773098,1.0490277453930803,0.6278296920242169,0.6372888791401623,
1,36,1.1203445001222545,1.1755128955688514,0.5866346406949197,0.568501864443957,
1,37,1.1138916602354678,1.1797246739961669,0.5863714135298763,0.5678876946698838,
1,38,1.1098598428366735,1.1797661182056507,0.5803391243309642,0.5618776047378811,
1,39,1.1147361240761604,1.1149763300758573,0.6077037816969378,0.6126782189076552,
1,40,1.1218575967949556,1.1752241957412373,0.5845397911731157,0.5624917745119544,
1,41,1.1016657401962608,1.0979848147681217,0.6059708695270686,0.5908313226584777,
1,42,1.1145619731337226,1.1737635244841478,0.5787597613407037,0.5611318271550779,
1,43,1.1012687655328157,1.1524876456624342,0.5834430113187681,0.5634568984426409,
1,44,1.095168218325767,1.1468109164509974,0.5960779152408529,0.5939899100679974,
1,45,1.0974526740308257,1.1284249036534364,0.6084934631920681,0.6054836586970826,
1,46,1.1067495031467756,1.1709810073681985,0.5769500745810301,0.5673173941653872,
1,47,1.1200117501397957,1.051399256401595,0.6215341756602615,0.6235577977626673,
1,48,1.101655276539735,1.1224092092073086,0.6018908484688953,0.6021495942092564,
1,49,1.0656419175115988,1.1252887909687042,0.6018250416776345,0.6021934634788331,
1,50,1.0834695761374875,1.1410961143001424,0.5915701500394841,0.5953498574248739,
1,51,1.0970696734500611,1.1544032946588372,0.591131438097745,0.5896029831103312,
1,52,1.094585351892087,1.074833638972587,0.6070237781872423,0.611669225707392,
1,53,1.068854215994408,1.048122430506744,0.6124857418618935,0.6150910287343716,
1,54,1.0509025755027492,1.106789662564493,0.6109831534614372,0.6109673173941654,
1,55,1.0866497277214333,1.1183118869181161,0.6077037816969378,0.6067558675148059,
1,56,1.0702778887050919,1.0317298476800965,0.6091844345003071,0.6113621408203553,
1,57,1.0555689926342382,1.1006233735296675,0.6067057120294814,0.6019741171309497,
1,58,1.0468028173658173,1.046820072432841,0.6274129156795648,0.6325948672954596,
1,59,1.064507836588621,1.0813753089434404,0.6135605861191542,0.6130730423338452,
1,60,1.0619842687005046,1.0983205643793976,0.6195051329297183,0.6220662425970608,
1,61,1.0742781993276769,1.040131923684028,0.6268096867596736,0.6314542662864663,
1,62,1.0606880464504742,1.1301297829634809,0.5823571992629639,0.5689405571397236,
1,63,1.0355003504185967,0.9986961096940025,0.6382929718346934,0.6437815310375082,
1,64,1.036581046910165,1.098426769226612,0.6121238045099587,0.6096951085764422,
1,65,1.0300988165558889,1.0721357994087515,0.6181122225146969,0.6179425312568546,
1,66,1.0284074766762792,1.0742640543475428,0.619219970167588,0.6179425312568546,
1,67,1.0539985353192312,1.0364681522115704,0.636625866456085,0.6375520947576223,
1,68,1.0376647705279884,1.0779633451552713,0.6174980257962622,0.6161000219346348,
1,69,1.031499764282032,0.9969408227898789,0.6415284724050189,0.6438692695766616,
1,70,1.029212913940633,1.064630985180111,0.6171909274370448,0.6173283614827814,
1,71,1.0766721425343881,1.0840244913540964,0.6177831885583925,0.6158368063171749,
1,72,1.0530011043949283,1.0714335751307353,0.6190554531894358,0.6163632375520948,
1,73,1.0306242642745933,1.0753600755287207,0.618759322628762,0.6158368063171749,
1,74,1.0304075510325406,1.0286509030231337,0.6373826445555848,0.6339986839219127,
1,75,1.041422060925266,1.0476756599711778,0.6283232429586734,0.6272428164071068,
1,76,1.0611105717686806,1.0424411663641198,0.6248354830218479,0.6241719675367405,
1,77,1.0179230154836183,1.0909064571793272,0.6208541721505659,0.6214082035534109,
1,78,1.0520372349035707,1.0237141604891462,0.6292993770290427,0.6350515463917525,
1,79,1.0377994728204012,0.9886492254775758,0.6308677722207598,0.6323755209475762,
1,80,1.1148935823769344,1.0789775555909291,0.6186277090462402,0.6160561526650581,
1,81,1.0459876908706993,1.1025015029421876,0.612014126524524,0.6105286246983987,
1,82,1.1156663321350488,1.177215469157654,0.5917017636220058,0.5884185128317614,
1,83,1.088450741133995,1.1308142990475163,0.6062670000877424,0.6073261680193025,
1,84,1.077475061452391,1.1305104067323393,0.6098315346143722,0.608422899758719,
1,85,1.078812723593462,1.1070910507283678,0.620579977186979,0.6244351831542004,
1,86,1.057875391030682,1.0957569316494622,0.6151070457137844,0.6210572493967975,
1,87,1.073542532366289,1.128926995158723,0.6086689479687637,0.6076332529063391,
1,88,1.2957029682935144,1.3153793206025386,0.5664977625690971,0.5417416100021935,
1,89,1.3021553770634653,1.323533403496325,0.5613867684478372,0.5359069971484974,
1,90,1.3126328967080243,1.3460848936718488,0.5425879617443187,0.5175257731958763,
1,91,1.3227130079397271,1.3430944970889434,0.5424453803632535,0.5173502961175697,
1,92,1.3081095628047026,1.3561718516624204,0.5542796349916644,0.545031805220443,
1,93,1.3226913033294159,1.3414808477337856,0.5570983592173379,0.5495942092564159,
1,94,1.3175562809767125,1.348870756070477,0.5570983592173379,0.5495942092564159,
1,95,1.3154860916762952,1.339134810703524,0.5568131964552075,0.5493309936389559,
1,96,1.3197629595245695,1.3371929854582734,0.5565719048872511,0.5495503399868392,
1,97,1.3155753782415371,1.3383088406218737,0.5475344388874265,0.5374862908532573,
1,98,1.3211321359336716,1.3531458182452714,0.5535338246907081,0.5449440666812898,
1,99,1.3192400292166007,1.3458907088801075,0.5541589892076862,0.5449879359508664,
1,100,1.3155372266474064,1.3382009482137052,0.5435311924190577,0.5366527747313007,52.60260795211629
2,1,1.7129307096137811,1.66931527239928,0.4085833991401246,0.38644439570081157,
2,2,1.6150255172830401,1.6377287955545472,0.4091537246643854,0.38797982013599475,
2,3,1.589728506421507,1.6205696974197372,0.4084956567517768,0.38797982013599475,
2,4,1.57306008793479,1.612805963577362,0.4084956567517768,0.38797982013599475,
2,5,1.5640507720008885,1.6047424504663554,0.4084956567517768,0.38797982013599475,
2,6,1.55715643199128,1.5970100515988614,0.4084956567517768,0.38797982013599475,
2,7,1.5510310678608845,1.5852890521917031,0.4125318066157761,0.39306865540688746,
2,8,1.5417691927841506,1.578935132083579,0.41905764674914453,0.3911384075455144,
2,9,1.5322485505977008,1.5688904014340606,0.4284680178994472,0.4082035534108357,
2,10,1.5225203313346005,1.5620925740517455,0.4284022111081864,0.4082035534108357,
2,11,1.5166151591631627,1.5588324336218038,0.4230608932175134,0.394165387146304,
2,12,1.5101255923729995,1.5526685168574534,0.4283912433096429,0.408159684141259,
2,13,1.5072300524407196,1.549471523322245,0.4291260858120558,0.408159684141259,
2,14,1.50347226873016,1.5415357680319723,0.429290602790208,0.4086422461066023,
2,15,1.4970309672970423,1.5446291515632407,0.458004299377029,0.4357095854354025,
2,16,1.4790399919097788,1.5143679151338265,0.45819075195226816,0.43566571616582583,
2,17,1.4622858339722637,1.5055755522759968,0.45820171975081164,0.4357095854354025,
2,18,1.4549221244273614,1.5007381033771927,0.4581797841537247,0.43566571616582583,
2,19,1.452168454722192,1.4969867062022553,0.4532333070106168,0.42206624259706077,
2,20,1.450489779365172,1.4982952852635587,0.4532442748091603,0.42206624259706077,
2,21,1.4480448035715099,1.496259647740117,0.45861849609546373,0.4360605395920158,
2,22,1.4469417685641304,1.4956952643241892,0.4586404316925507,0.43614827813116913,
2,23,1.4463501385681672,1.4952005988912667,0.45860752829692025,0.4360166703224391,
2,24,1.4463600676804063,1.493706663261734,0.4586294638940072,0.43610440886159246,
2,25,1.4452698532988526,1.4963433338913585,0.4532552426077038,0.4221539811362141,
2,26,1.444054928168279,1.4946139339287177,0.45322233921207333,0.4220223733274841,
2,27,1.4439630971406376,1.491149678571089,0.45475783100816003,0.4330774292608028,
2,28,1.4438649449935257,1.4936345961750113,0.4532552426077038,0.42211011186663744,
2,29,1.4434194291058104,1.492305659813726,0.4532552426077038,0.4221539811362141,
2,30,1.4431504815989518,1.490397715087439,0.4532552426077038,0.42211011186663744,
2,31,1.4419432692874234,1.4900054729911643,0.4586404316925507,0.43614827813116913,
2,32,1.442437718787513,1.4938265207070425,0.4532552426077038,0.4221539811362141,
2,33,1.4424269938456136,1.4889432282536328,0.4586294638940072,0.43614827813116913,
2,34,1.4410010338966477,1.4947526111770966,0.4532552426077038,0.4221539811362141,
2,35,1.4414327465615995,1.4885726733391136,0.45475783100816003,0.4330774292608028,
2,36,1.440900695271277,1.4916396047643767,0.4532552426077038,0.4221539811362141,
2,37,1.44091965772116,1.489331021057016,0.4586404316925507,0.43610440886159246,
2,38,1.4406488561946178,1.4862913313606274,0.4586404316925507,0.43614827813116913,
2,39,1.4405501290160534,1.4882152443325958,0.4532552426077038,0.4221539811362141,
2,40,1.440708966360576,1.4879640699018069,0.4586404316925507,0.43614827813116913,
2,41,1.4402192261838898,1.4888342797983238,0.4586404316925507,0.43614827813116913,
2,42,1.4402171446554843,1.4847778784367496,0.4586404316925507,0.43614827813116913,
2,43,1.4402420771617654,1.4911785441000456,0.4586404316925507,0.43614827813116913,
2,44,1.440257925715005,1.4912236908943162,0.4532442748091603,0.4221539811362141,
2,45,1.440110118392947,1.4946994987886086,0.4532552426077038,0.4221539811362141,
2,46,1.43985923785977,1.488278594764896,0.4532552426077038,0.4221539811362141,
2,47,1.439848514198147,1.4909114451062464,0.4532552426077038,0.4221539811362141,
