Number of Models: 10
Test Accuracies: [52.60260795211629, 42.73549950121134, 63.98389625195953, 45.02814593130967, 84.37722673507196, 45.17243836397321, 42.84238278466581, 48.39140658401026, 78.81929599543965, 75.13538549237566]
Mean Accuracy: 57.90882855921334
Standard Deviation: 16.24663070359665
Total Time: 5:10:07.616852



Model Config:
|-----------------------|----------------------|
| sort_pooling_k        | 5                    |
| layer_sizes           | [32, 32, 32, 32, 32] |
| batch_size            | 32                   |
| learning_rate         | 0.0001               |
| dropout_rate          | 0.2                  |
| sizes_1d_convolutions | [32]                 |
| dense_layer_sizes     | [32]                 |
| epochs                | 100                  |



########## Model 1 ##########

Test Accuracy: 52.60260795211629


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|      46 |     0.837375 |          0.875378 |         0.630539 |              0.621145 |
|      47 |     0.83731  |          0.849849 |         0.639763 |              0.634174 |
|      48 |     0.840294 |          0.859411 |         0.636045 |              0.629524 |
|      49 |     0.871585 |          0.877546 |         0.621534 |              0.606493 |
|      50 |     0.864332 |          0.898063 |         0.622817 |              0.615003 |
|      51 |     0.868374 |          0.926119 |         0.601452 |              0.589208 |
|      52 |     0.87733  |          0.873116 |         0.645784 |              0.642729 |
|      53 |     0.861987 |          0.873889 |         0.63101  |              0.62698  |
|      54 |     0.878768 |          0.903094 |         0.615644 |              0.612459 |
|      55 |     0.904965 |          0.922313 |         0.601704 |              0.586532 |
|      56 |     0.931813 |          0.942055 |         0.61389  |              0.618557 |
|      57 |     0.942808 |          0.940308 |         0.597581 |              0.58662  |
|      58 |     0.952331 |          0.944678 |         0.601913 |              0.601974 |
|      59 |     0.956067 |          0.978098 |         0.603635 |              0.612327 |
|      60 |     0.980825 |          1.02158  |         0.595848 |              0.608949 |
|      61 |     0.990252 |          1.00172  |         0.59021  |              0.597412 |
|      62 |     0.999518 |          1.00547  |         0.58908  |              0.59864  |
|      63 |     1.00377  |          1.03242  |         0.579418 |              0.584777 |
|      64 |     0.998666 |          1.01435  |         0.583246 |              0.592279 |
|      65 |     1.01036  |          1.02683  |         0.577553 |              0.580698 |
|      66 |     1.01832  |          1.07641  |         0.562067 |              0.568941 |
|      67 |     1.09259  |          1.1587   |         0.513896 |              0.499539 |
|      68 |     1.10799  |          1.14509  |         0.518667 |              0.511691 |
|      69 |     1.17056  |          1.31612  |         0.44696  |              0.42132  |
|      70 |     1.23733  |          1.27505  |         0.466439 |              0.440798 |
|      71 |     1.23015  |          1.26699  |         0.466439 |              0.440798 |
|      72 |     1.22718  |          1.26752  |         0.466439 |              0.440798 |
|      73 |     1.22594  |          1.26812  |         0.465824 |              0.440491 |
|      74 |     1.22506  |          1.26575  |         0.466439 |              0.440798 |
|      75 |     1.22452  |          1.26969  |         0.465824 |              0.440491 |
|      76 |     1.22006  |          1.26426  |         0.460439 |              0.426497 |
|      77 |     1.21884  |          1.25904  |         0.465824 |              0.440491 |
|      78 |     1.218    |          1.25453  |         0.466439 |              0.440798 |
|      79 |     1.21713  |          1.2568   |         0.465824 |              0.440491 |
|      80 |     1.21642  |          1.25913  |         0.466439 |              0.440798 |
|      81 |     1.21503  |          1.25471  |         0.465813 |              0.440755 |
|      82 |     1.21535  |          1.2507   |         0.466439 |              0.440798 |
|      83 |     1.21481  |          1.24997  |         0.466439 |              0.440798 |
|      84 |     1.21721  |          1.25131  |         0.466439 |              0.440798 |
|      85 |     1.2141   |          1.2535   |         0.466439 |              0.440798 |
|      86 |     1.21783  |          1.25326  |         0.462556 |              0.437728 |
|      87 |     1.21539  |          1.25352  |         0.458048 |              0.435929 |
|      88 |     1.21475  |          1.25207  |         0.461942 |              0.43742  |
|      89 |     1.21558  |          1.25261  |         0.466439 |              0.440798 |
|      90 |     1.21446  |          1.2504   |         0.465824 |              0.440491 |
|      91 |     1.21297  |          1.25307  |         0.466439 |              0.440798 |
|      92 |     1.21303  |          1.25463  |         0.465824 |              0.440491 |
|      93 |     1.2128   |          1.25181  |         0.462556 |              0.437728 |
|      94 |     1.21259  |          1.25053  |         0.466439 |              0.440798 |
|      95 |     1.21341  |          1.24962  |         0.465824 |              0.440491 |
|      96 |     1.21276  |          1.24889  |         0.453277 |              0.422242 |
|      97 |     1.2122   |          1.2492   |         0.466439 |              0.440798 |
|      98 |     1.21224  |          1.24823  |         0.466439 |              0.440798 |
|      99 |     1.21212  |          1.25104  |         0.465824 |              0.440491 |
|     100 |     1.21202  |          1.25075  |         0.465824 |              0.440491 |

########## Model 5 ##########

Test Accuracy: 84.37722673507196


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |     1.32214  |          0.837552 |         0.738067 |              0.718842 |
|       2 |     0.708165 |          0.676324 |         0.772363 |              0.759509 |
|       3 |     0.636676 |          0.638616 |         0.784702 |              0.772362 |
|       4 |     0.608126 |          0.6218   |         0.789638 |              0.780873 |
|       5 |     0.588939 |          0.606874 |         0.788936 |              0.781224 |
|       6 |     0.576099 |          0.599331 |         0.793367 |              0.784426 |
|       7 |     0.570532 |          0.593832 |         0.794836 |              0.785348 |
|       8 |     0.562225 |          0.580416 |         0.7942   |              0.784821 |
|       9 |     0.557855 |          0.580927 |         0.794661 |              0.785348 |
|      10 |     0.551552 |          0.575925 |         0.797403 |              0.788901 |
|      11 |     0.545741 |          0.576737 |         0.795494 |              0.786006 |
|      12 |     0.541848 |          0.572399 |         0.795714 |              0.785918 |
|      13 |     0.538472 |          0.566576 |         0.796591 |              0.786444 |
|      14 |     0.536358 |          0.56383  |         0.798862 |              0.788594 |
|      15 |     0.532583 |          0.568348 |         0.795407 |              0.784383 |
|      16 |     0.531001 |          0.560106 |         0.798675 |              0.785523 |
|      17 |     0.528276 |          0.56703  |         0.799882 |              0.788506 |
|      18 |     0.525477 |          0.553597 |         0.801922 |              0.790568 |
|      19 |     0.523969 |          0.550427 |         0.817342 |              0.806273 |
|      20 |     0.521289 |          0.547228 |         0.803402 |              0.794078 |
|      21 |     0.519069 |          0.548787 |         0.813723 |              0.80329  |
|      22 |     0.517795 |          0.545549 |         0.816421 |              0.80386  |
|      23 |     0.513627 |          0.541243 |         0.820084 |              0.809213 |
|      24 |     0.510999 |          0.536113 |         0.818428 |              0.807414 |
|      25 |     0.506028 |          0.536434 |         0.829001 |              0.815267 |
|      26 |     0.501285 |          0.5307   |         0.822004 |              0.80873  |
|      27 |     0.509405 |          0.532963 |         0.817726 |              0.807677 |
|      28 |     0.497451 |          0.517822 |         0.834189 |              0.822944 |
|      29 |     0.488226 |          0.507566 |         0.837139 |              0.828954 |
|      30 |     0.480616 |          0.512103 |         0.841548 |              0.829743 |
|      31 |     0.476155 |          0.487445 |         0.84622  |              0.836894 |
|      32 |     0.465154 |          0.522869 |         0.815785 |              0.806405 |
|      33 |     0.456053 |          0.467877 |         0.848403 |              0.842597 |
|      34 |     0.45067  |          0.46458  |         0.854282 |              0.8458   |
|      35 |     0.449511 |          0.46754  |         0.847526 |              0.838035 |
|      36 |     0.445832 |          0.467286 |         0.846977 |              0.837552 |
|      37 |     0.437591 |          0.461993 |         0.852341 |              0.844659 |
|      38 |     0.434028 |          0.455239 |         0.853876 |              0.844176 |
|      39 |     0.433896 |          0.454594 |         0.853372 |              0.8458   |
|      40 |     0.431512 |          0.445413 |         0.855532 |              0.849353 |
|      41 |     0.428918 |          0.446363 |         0.85426  |              0.848168 |
|      42 |     0.425538 |          0.441446 |         0.853646 |              0.847335 |
|      43 |     0.424516 |          0.443086 |         0.858153 |              0.849309 |
|      44 |     0.425121 |          0.444986 |         0.854457 |              0.845887 |
|      45 |     0.421078 |          0.440674 |         0.855971 |              0.849221 |
|      46 |     0.425271 |          0.441729 |         0.854271 |              0.849002 |
|      47 |     0.430599 |          0.440238 |         0.85483  |              0.849835 |
|      48 |     0.428946 |          0.456893 |         0.845826 |              0.838737 |
|      49 |     0.426204 |          0.444888 |         0.855817 |              0.849046 |
|      50 |     0.448899 |          0.475502 |         0.84338  |              0.835271 |
|      51 |     0.440198 |          0.478951 |         0.843873 |              0.837728 |
|      52 |     0.43004  |          0.471066 |         0.857835 |              0.849704 |
|      53 |     0.430737 |          0.442455 |         0.858186 |              0.850976 |
|      54 |     0.431618 |          0.449683 |         0.857539 |              0.850537 |
|      55 |     0.429545 |          0.443239 |         0.859305 |              0.852073 |
|      56 |     0.428167 |          0.445088 |         0.855795 |              0.848212 |
|      57 |     0.424379 |          0.437549 |         0.859239 |              0.852687 |
|      58 |     0.423706 |          0.443855 |         0.858625 |              0.85317  |
|      59 |     0.41766  |          0.459162 |         0.854644 |              0.847247 |
|      60 |     0.419867 |          0.435417 |         0.8563   |              0.847949 |
|      61 |     0.415847 |          0.440642 |         0.859941 |              0.854354 |
|      62 |     0.416271 |          0.434568 |         0.856914 |              0.848125 |
|      63 |     0.414245 |          0.440141 |         0.855927 |              0.849967 |
|      64 |     0.412522 |          0.428206 |         0.860347 |              0.852775 |
|      65 |     0.413494 |          0.444418 |         0.855894 |              0.849704 |
|      66 |     0.411797 |          0.424706 |         0.861027 |              0.856197 |
|      67 |     0.40984  |          0.439398 |         0.855444 |              0.847993 |
|      68 |     0.409835 |          0.426196 |         0.861115 |              0.854047 |
|      69 |     0.409917 |          0.425765 |         0.861575 |              0.854705 |
|      70 |     0.40968  |          0.424577 |         0.856124 |              0.850888 |
|      71 |     0.407108 |          0.422623 |         0.86106  |              0.855538 |
|      72 |     0.406758 |          0.424197 |         0.855828 |              0.851239 |
|      73 |     0.405146 |          0.431354 |         0.857177 |              0.848212 |
|      74 |     0.406661 |          0.420742 |         0.860983 |              0.856416 |
|      75 |     0.407329 |          0.421354 |         0.862935 |              0.856898 |
|      76 |     0.405049 |          0.421141 |         0.859437 |              0.854705 |
|      77 |     0.404567 |          0.414311 |         0.859283 |              0.855056 |
|      78 |     0.408955 |          0.424673 |         0.859546 |              0.853257 |
|      79 |     0.402418 |          0.415773 |         0.859459 |              0.85374  |
|      80 |     0.405556 |          0.417184 |         0.863725 |              0.857206 |
|      81 |     0.401413 |          0.42255  |         0.858219 |              0.84966  |
|      82 |     0.406137 |          0.418036 |         0.860841 |              0.853696 |
|      83 |     0.406816 |          0.423377 |         0.860358 |              0.852336 |
|      84 |     0.405116 |          0.420638 |         0.857221 |              0.851897 |
|      85 |     0.402331 |          0.425873 |         0.856267 |              0.850186 |
|      86 |     0.404016 |          0.418434 |         0.860281 |              0.854705 |
|      87 |     0.397578 |          0.412834 |         0.861795 |              0.855846 |
|      88 |     0.400538 |          0.427214 |         0.855587 |              0.850274 |
|      89 |     0.401357 |          0.429732 |         0.857978 |              0.850625 |
|      90 |     0.404516 |          0.428144 |         0.855697 |              0.850011 |
|      91 |     0.405413 |          0.422232 |         0.859832 |              0.854179 |
|      92 |     0.401411 |          0.43093  |         0.855839 |              0.849046 |
|      93 |     0.401908 |          0.426043 |         0.858724 |              0.851327 |
|      94 |     0.401973 |          0.416143 |         0.862091 |              0.85374  |
|      95 |     0.407875 |          0.440585 |         0.853306 |              0.848783 |
|      96 |     0.40553  |          0.434421 |         0.857813 |              0.850186 |
|      97 |     0.405359 |          0.43107  |         0.859371 |              0.854266 |
|      98 |     0.405341 |          0.423529 |         0.858164 |              0.851722 |
|      99 |     0.405523 |          0.434998 |         0.855565 |              0.849528 |
|     100 |     0.402223 |          0.42285  |         0.858208 |              0.850932 |

########## Model 6 ##########

Test Accuracy: 45.17243836397321


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |      1.58656 |           1.49304 |         0.428709 |              0.407414 |
|       2 |      1.39229 |           1.33986 |         0.448539 |              0.427418 |
|       3 |      1.28468 |           1.30442 |         0.460604 |              0.435534 |
|       4 |      1.25488 |           1.28681 |         0.464475 |              0.438561 |
|       5 |      1.24354 |           1.27573 |         0.464486 |              0.438298 |
|       6 |      1.23774 |           1.27771 |         0.464497 |              0.438342 |
|       7 |      1.23304 |           1.27084 |         0.464497 |              0.438342 |
|       8 |      1.24325 |           1.27106 |         0.464157 |              0.438035 |
|       9 |      1.22998 |           1.26607 |         0.458092 |              0.432244 |
|      10 |      1.20229 |           1.2336  |         0.473447 |              0.454705 |
|      11 |      1.19486 |           1.22973 |         0.47733  |              0.457776 |
|      12 |      1.19331 |           1.22707 |         0.477341 |              0.45782  |
|      13 |      1.19095 |           1.22297 |         0.477341 |              0.45782  |
|      14 |      1.18969 |           1.22228 |         0.471955 |              0.443825 |
|      15 |      1.19267 |           1.22352 |         0.477341 |              0.45782  |
|      16 |      1.20017 |           1.22535 |         0.477341 |              0.458741 |
|      17 |      1.19144 |           1.21927 |         0.477341 |              0.458741 |
|      18 |      1.20762 |           1.25427 |         0.461009 |              0.425707 |
|      19 |      1.19226 |           1.23411 |         0.461031 |              0.426716 |
|      20 |      1.20249 |           1.24976 |         0.466406 |              0.440667 |
|      21 |      1.20501 |           1.25102 |         0.46102  |              0.426716 |
|      22 |      1.20342 |           1.2479  |         0.466417 |              0.440667 |
|      23 |      1.20827 |           1.22764 |         0.466406 |              0.440711 |
|      24 |      1.20368 |           1.21716 |         0.477341 |              0.458785 |
|      25 |      1.2051  |           1.25305 |         0.461031 |              0.426716 |
|      26 |      1.20999 |           1.24782 |         0.466417 |              0.440711 |
|      27 |      1.21052 |           1.24861 |         0.466636 |              0.440842 |
|      28 |      1.2067  |           1.24784 |         0.461031 |              0.426673 |
|      29 |      1.21017 |           1.24832 |         0.466647 |              0.440886 |
|      30 |      1.2095  |           1.24509 |         0.466417 |              0.440711 |
|      31 |      1.20891 |           1.24822 |         0.46102  |              0.426673 |
|      32 |      1.2083  |           1.24886 |         0.466417 |              0.440711 |
|      33 |      1.21013 |           1.24935 |         0.461031 |              0.426673 |
|      34 |      1.20991 |           1.24629 |         0.466406 |              0.440711 |
|      35 |      1.21    |           1.24564 |         0.466647 |              0.44093  |
|      36 |      1.20935 |           1.24762 |         0.466406 |              0.440711 |
|      37 |      1.20976 |           1.25173 |         0.462775 |              0.437859 |
|      38 |      1.20925 |           1.2481  |         0.466406 |              0.440711 |
|      39 |      1.20888 |           1.24929 |         0.466406 |              0.440711 |
|      40 |      1.20905 |           1.24613 |         0.466406 |              0.440667 |
|      41 |      1.20939 |           1.24908 |         0.461031 |              0.426716 |
|      42 |      1.20925 |           1.24544 |         0.466647 |              0.44093  |
|      43 |      1.20904 |           1.25013 |         0.460999 |              0.426673 |
|      44 |      1.20948 |           1.24519 |         0.462534 |              0.437596 |
|      45 |      1.20936 |           1.24387 |         0.466417 |              0.440711 |
|      46 |      1.20886 |           1.25195 |         0.466406 |              0.440711 |
|      47 |      1.20938 |           1.24591 |         0.461031 |              0.426716 |
|      48 |      1.20916 |           1.24686 |         0.466395 |              0.440667 |
|      49 |      1.20835 |           1.2471  |         0.466417 |              0.440711 |
|      50 |      1.20906 |           1.24615 |         0.461284 |              0.426936 |
|      51 |      1.20887 |           1.24533 |         0.46646  |              0.440755 |
|      52 |      1.20843 |           1.24842 |         0.466417 |              0.440623 |
|      53 |      1.20838 |           1.24682 |         0.465989 |              0.440535 |
|      54 |      1.20818 |           1.24711 |         0.461328 |              0.426936 |
|      55 |      1.20851 |           1.24664 |         0.466428 |              0.440667 |
|      56 |      1.20836 |           1.24744 |         0.461086 |              0.42676  |
|      57 |      1.2081  |           1.24455 |         0.466471 |              0.440711 |
|      58 |      1.20808 |           1.24655 |         0.466406 |              0.440711 |
|      59 |      1.2082  |           1.24627 |         0.466428 |              0.440755 |
|      60 |      1.20814 |           1.24641 |         0.461086 |              0.42676  |
|      61 |      1.20823 |           1.24555 |         0.466471 |              0.440755 |
|      62 |      1.20775 |           1.24529 |         0.466406 |              0.440711 |
|      63 |      1.20792 |           1.2458  |         0.46646  |              0.440755 |
|      64 |      1.2079  |           1.24377 |         0.466471 |              0.440755 |
|      65 |      1.20816 |           1.24631 |         0.461086 |              0.42676  |
|      66 |      1.20777 |           1.24534 |         0.466713 |              0.440974 |
|      67 |      1.20812 |           1.24655 |         0.466471 |              0.440755 |
|      68 |      1.20774 |           1.25233 |         0.461086 |              0.42676  |
|      69 |      1.20811 |           1.24393 |         0.466471 |              0.440755 |
|      70 |      1.20789 |           1.24608 |         0.466471 |              0.440755 |
|      71 |      1.20785 |           1.24634 |         0.462589 |              0.437684 |
|      72 |      1.2081  |           1.24578 |         0.46646  |              0.440755 |
|      73 |      1.20808 |           1.24451 |         0.466471 |              0.440711 |
|      74 |      1.20808 |           1.24584 |         0.466471 |              0.440755 |
|      75 |      1.20781 |           1.24542 |         0.46646  |              0.440755 |
|      76 |      1.20755 |           1.24607 |         0.461086 |              0.42676  |
|      77 |      1.20752 |           1.24447 |         0.466471 |              0.440755 |
|      78 |      1.20779 |           1.24627 |         0.46646  |              0.440755 |
|      79 |      1.2077  |           1.2483  |         0.461064 |              0.42676  |
|      80 |      1.2078  |           1.24639 |         0.461086 |              0.42676  |
|      81 |      1.20777 |           1.24673 |         0.461086 |              0.42676  |
|      82 |      1.20756 |           1.2444  |         0.466471 |              0.440755 |
|      83 |      1.20786 |           1.2463  |         0.466471 |              0.440755 |
|      84 |      1.20754 |           1.24478 |         0.461086 |              0.42676  |
|      85 |      1.20748 |           1.24495 |         0.46645  |              0.440755 |
|      86 |      1.20765 |           1.24338 |         0.466471 |              0.440755 |
|      87 |      1.20798 |           1.24385 |         0.46646  |              0.440755 |
|      88 |      1.20763 |           1.2457  |         0.466471 |              0.440755 |
|      89 |      1.20747 |           1.24902 |         0.46646  |              0.440755 |
|      90 |      1.2075  |           1.24745 |         0.466471 |              0.440755 |
|      91 |      1.20733 |           1.24673 |         0.466471 |              0.440755 |
|      92 |      1.20745 |           1.24648 |         0.466417 |              0.440711 |
|      93 |      1.20733 |           1.24479 |         0.466713 |              0.440974 |
|      94 |      1.20751 |           1.2446  |         0.46646  |              0.440755 |
|      95 |      1.20737 |           1.24448 |         0.466471 |              0.440755 |
|      96 |      1.20741 |           1.24556 |         0.466471 |              0.440755 |
|      97 |      1.20739 |           1.24436 |         0.461075 |              0.42676  |
|      98 |      1.20746 |           1.24343 |         0.461086 |              0.42676  |
|      99 |      1.20723 |           1.24639 |         0.46646  |              0.440755 |
|     100 |      1.20765 |           1.24324 |         0.46646  |              0.440755 |

########## Model 7 ##########

Test Accuracy: 42.84238278466581


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |     1.3863   |          1.21258  |         0.62035  |              0.606493 |
|       2 |     1.10532  |          1.0845   |         0.607704 |              0.589033 |
|       3 |     1.04784  |          1.05024  |         0.59723  |              0.575082 |
|       4 |     1.02077  |          1.04671  |         0.587446 |              0.560035 |
|       5 |     1.00579  |          1.02585  |         0.627676 |              0.602062 |
|       6 |     0.994663 |          1.02515  |         0.627424 |              0.60057  |
|       7 |     0.984672 |          0.997721 |         0.652036 |              0.628383 |
|       8 |     0.971959 |          0.99215  |         0.750351 |              0.7195   |
|       9 |     0.945024 |          0.947481 |         0.669924 |              0.650537 |
|      10 |     0.897571 |          0.902007 |         0.754245 |              0.732266 |
|      11 |     0.818442 |          0.79407  |         0.76677  |              0.75635  |
|      12 |     0.757147 |          0.76532  |         0.779558 |              0.768984 |
|      13 |     0.729427 |          0.733873 |         0.795648 |              0.78934  |
|      14 |     0.711952 |          0.720749 |         0.791974 |              0.78526  |
|      15 |     0.698515 |          0.730144 |         0.791469 |              0.788375 |
|      16 |     0.692036 |          0.705974 |         0.788585 |              0.775828 |
|      17 |     0.715351 |          0.784282 |         0.778264 |              0.766177 |
|      18 |     0.708044 |          0.718107 |         0.785371 |              0.770125 |
|      19 |     0.708075 |          0.72164  |         0.783232 |              0.77925  |
|      20 |     0.709465 |          0.744124 |         0.777222 |              0.776047 |
|      21 |     0.722274 |          0.744423 |         0.782147 |              0.766265 |
|      22 |     0.698348 |          0.621445 |         0.788585 |              0.773678 |
|      23 |     0.591611 |          0.598868 |         0.789638 |              0.775477 |
|      24 |     0.585908 |          0.602341 |         0.788289 |              0.773766 |
|      25 |     0.588285 |          0.611321 |         0.783594 |              0.769379 |
|      26 |     0.585491 |          0.610497 |         0.783002 |              0.767581 |
|      27 |     0.578071 |          0.593065 |         0.778922 |              0.764159 |
|      28 |     0.577893 |          0.594197 |         0.785788 |              0.770301 |
|      29 |     0.596685 |          0.646382 |         0.775588 |              0.756394 |
|      30 |     0.977988 |          1.66422  |         0.464497 |              0.439263 |
|      31 |     1.59802  |          1.62547  |         0.460604 |              0.434964 |
|      32 |     1.34861  |          1.33182  |         0.458531 |              0.423382 |
|      33 |     1.27339  |          1.31354  |         0.460033 |              0.434306 |
|      34 |     1.26499  |          1.31147  |         0.463916 |              0.437684 |
|      35 |     1.25916  |          1.31204  |         0.459101 |              0.424304 |
|      36 |     1.25691  |          1.30311  |         0.460604 |              0.435227 |
|      37 |     1.25515  |          1.30209  |         0.464486 |              0.438298 |
|      38 |     1.25352  |          1.30618  |         0.455218 |              0.421233 |
|      39 |     1.24981  |          1.31009  |         0.454648 |              0.420619 |
|      40 |     1.24941  |          1.29818  |         0.458531 |              0.423689 |
|      41 |     1.24618  |          1.29149  |         0.463916 |              0.437377 |
|      42 |     1.2438   |          1.29605  |         0.458531 |              0.423382 |
|      43 |     1.24293  |          1.29267  |         0.454648 |              0.420619 |
|      44 |     1.24285  |          1.29316  |         0.454648 |              0.420619 |
|      45 |     1.24101  |          1.29057  |         0.460044 |              0.43435  |
|      46 |     1.24053  |          1.2925   |         0.458542 |              0.423426 |
|      47 |     1.24006  |          1.29353  |         0.458531 |              0.423382 |
|      48 |     1.23925  |          1.2883   |         0.458531 |              0.423689 |
|      49 |     1.23778  |          1.28605  |         0.455218 |              0.421233 |
|      50 |     1.23725  |          1.28838  |         0.459101 |              0.423996 |
|      51 |     1.23627  |          1.28744  |         0.455218 |              0.420926 |
|      52 |     1.23588  |          1.28942  |         0.459101 |              0.423996 |
|      53 |     1.23654  |          1.28766  |         0.459101 |              0.423996 |
|      54 |     1.23477  |          1.28235  |         0.455218 |              0.420926 |
|      55 |     1.23539  |          1.28483  |         0.455218 |              0.421233 |
|      56 |     1.23549  |          1.28413  |         0.455218 |              0.421233 |
|      57 |     1.2341   |          1.28465  |         0.459101 |              0.423996 |
|      58 |     1.23487  |          1.28156  |         0.459112 |              0.424216 |
|      59 |     1.23518  |          1.28416  |         0.455218 |              0.420926 |
|      60 |     1.23405  |          1.28092  |         0.460604 |              0.43492  |
|      61 |     1.23416  |          1.28323  |         0.459112 |              0.424216 |
|      62 |     1.23365  |          1.28095  |         0.459101 |              0.423996 |
|      63 |     1.23321  |          1.27994  |         0.459101 |              0.423996 |
|      64 |     1.23375  |          1.28519  |         0.459101 |              0.423996 |
|      65 |     1.23311  |          1.28289  |         0.459101 |              0.423996 |
|      66 |     1.23354  |          1.27905  |         0.459101 |              0.425225 |
|      67 |     1.23306  |          1.28359  |         0.455218 |              0.420926 |
|      68 |     1.2333   |          1.28158  |         0.459101 |              0.424172 |
|      69 |     1.23273  |          1.28498  |         0.451665 |              0.417284 |
|      70 |     1.2333   |          1.28315  |         0.455218 |              0.420926 |
|      71 |     1.23296  |          1.28001  |         0.459101 |              0.424172 |
|      72 |     1.23278  |          1.28287  |         0.455218 |              0.420926 |
|      73 |     1.23373  |          1.28373  |         0.459101 |              0.425225 |
|      74 |     1.23233  |          1.27936  |         0.459101 |              0.424172 |
|      75 |     1.23228  |          1.27856  |         0.460615 |              0.434964 |
|      76 |     1.23181  |          1.27931  |         0.455229 |              0.42097  |
|      77 |     1.23188  |          1.27951  |         0.459112 |              0.424216 |
|      78 |     1.23237  |          1.27794  |         0.455229 |              0.422198 |
|      79 |     1.23231  |          1.28027  |         0.459101 |              0.424172 |
|      80 |     1.23196  |          1.27926  |         0.460615 |              0.435008 |
|      81 |     1.23228  |          1.28336  |         0.460604 |              0.434964 |
|      82 |     1.23186  |          1.28097  |         0.455229 |              0.421013 |
|      83 |     1.23236  |          1.27847  |         0.460615 |              0.434964 |
|      84 |     1.23165  |          1.27826  |         0.459101 |              0.42404  |
|      85 |     1.23201  |          1.28008  |         0.455218 |              0.42097  |
|      86 |     1.23094  |          1.27972  |         0.459112 |              0.424216 |
|      87 |     1.23185  |          1.28256  |         0.455218 |              0.420926 |
|      88 |     1.23166  |          1.27617  |         0.455229 |              0.421145 |
|      89 |     1.23154  |          1.28022  |         0.455229 |              0.422198 |
|      90 |     1.23116  |          1.27734  |         0.459112 |              0.424216 |
|      91 |     1.23135  |          1.27979  |         0.464497 |              0.43821  |
|      92 |     1.23127  |          1.27785  |         0.455229 |              0.421145 |
|      93 |     1.23143  |          1.27864  |         0.455229 |              0.421145 |
|      94 |     1.23162  |          1.28185  |         0.459112 |              0.424216 |
|      95 |     1.23161  |          1.27949  |         0.455229 |              0.421145 |
|      96 |     1.23169  |          1.28081  |         0.459112 |              0.424216 |
|      97 |     1.23099  |          1.27708  |         0.455229 |              0.421145 |
|      98 |     1.23108  |          1.27789  |         0.455229 |              0.421145 |
|      99 |     1.23129  |          1.27645  |         0.455229 |              0.421145 |
|     100 |     1.23037  |          1.28441  |         0.455229 |              0.421145 |

########## Model 8 ##########

Test Accuracy: 48.39140658401026


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |      1.6061  |           1.52194 |         0.400401 |              0.380083 |
|       2 |      1.42714 |           1.36875 |         0.447969 |              0.426804 |
|       3 |      1.3085  |           1.32508 |         0.464497 |              0.438342 |
|       4 |      1.27279 |           1.30596 |         0.458531 |              0.423689 |
|       5 |      1.25389 |           1.29982 |         0.454648 |              0.420619 |
|       6 |      1.22104 |           1.24644 |         0.475103 |              0.456153 |
|       7 |      1.21    |           1.24627 |         0.475432 |              0.457337 |
|       8 |      1.20643 |           1.24432 |         0.475432 |              0.456416 |
|       9 |      1.19587 |           1.22091 |         0.500384 |              0.486379 |
|      10 |      1.15752 |           1.18695 |         0.523526 |              0.503575 |
|      11 |      1.13323 |           1.12313 |         0.54703  |              0.535995 |
|      12 |      1.10811 |           1.14908 |         0.539331 |              0.524501 |
|      13 |      1.11592 |           1.13932 |         0.538585 |              0.52937  |
|      14 |      1.09517 |           1.13679 |         0.539331 |              0.524501 |
|      15 |      1.09273 |           1.10471 |         0.551406 |              0.540294 |
|      16 |      1.08281 |           1.09939 |         0.551472 |              0.539943 |
|      17 |      1.09903 |           1.13802 |         0.539572 |              0.526212 |
|      18 |      1.09907 |           1.12559 |         0.539298 |              0.529414 |
|      19 |      1.09892 |           1.13319 |         0.535481 |              0.521474 |
|      20 |      1.09874 |           1.12184 |         0.535481 |              0.522395 |
|      21 |      1.11071 |           1.16325 |         0.523669 |              0.50397  |
|      22 |      1.13227 |           1.19955 |         0.493167 |              0.482694 |
|      23 |      1.16931 |           1.19953 |         0.489997 |              0.469138 |
|      24 |      1.15801 |           1.20206 |         0.497061 |              0.484185 |
|      25 |      1.16976 |           1.22163 |         0.475421 |              0.456679 |
|      26 |      1.17049 |           1.20338 |         0.500943 |              0.487256 |
|      27 |      1.1693  |           1.19788 |         0.489997 |              0.469138 |
|      28 |      1.16508 |           1.19716 |         0.500943 |              0.487256 |
|      29 |      1.16552 |           1.19647 |         0.500943 |              0.488177 |
|      30 |      1.16465 |           1.19605 |         0.486115 |              0.466067 |
|      31 |      1.16628 |           1.19714 |         0.489997 |              0.469138 |
|      32 |      1.16398 |           1.19823 |         0.489997 |              0.469138 |
|      33 |      1.1639  |           1.19701 |         0.489997 |              0.470059 |
