Number of Models: 10
Test Accuracies: [82.0110497237569, 82.40883977900553, 81.87845303867404, 82.32044198895028, 82.05524861878453, 82.29834254143647, 82.23204419889503, 82.25414364640883, 81.90055248618785, 82.05524861878453]
Mean Accuracy: 82.1414364640884
Standard Deviation: 0.1850292657585375
Total Time: 0:26:27.800089



########## Model 1 ##########

Test Accuracy: 82.0110497237569


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|      16 |     0.707904 |          0.738987 |         0.815052 |              0.817093 |
|      17 |     0.700032 |          0.701123 |         0.821856 |              0.826347 |
|      18 |     0.699393 |          0.701447 |         0.820768 |              0.823625 |
|      19 |     0.693848 |          0.694157 |         0.821448 |              0.824714 |
|      20 |     0.694567 |          0.695806 |         0.82172  |              0.821992 |
|      21 |     0.700204 |          0.699575 |         0.820087 |              0.826347 |
|      22 |     0.700754 |          0.700303 |         0.821312 |              0.823081 |
|      23 |     0.696269 |          0.701008 |         0.819543 |              0.821992 |
|      24 |     0.696422 |          0.705364 |         0.819134 |              0.826892 |
|      25 |     0.696814 |          0.70067  |         0.820359 |              0.826892 |
|      26 |     0.696383 |          0.691655 |         0.821856 |              0.822537 |
|      27 |     0.693569 |          0.696947 |         0.821584 |              0.822537 |
|      28 |     0.693608 |          0.695518 |         0.820768 |              0.826892 |
|      29 |     0.693383 |          0.691946 |         0.822537 |              0.825803 |
|      30 |     0.690867 |          0.691313 |         0.82172  |              0.822537 |
|      31 |     0.688782 |          0.69029  |         0.82172  |              0.821992 |
|      32 |     0.690439 |          0.688456 |         0.821176 |              0.822537 |
|      33 |     0.688453 |          0.693719 |         0.820768 |              0.823081 |
|      34 |     0.691879 |          0.686801 |         0.82172  |              0.822537 |
|      35 |     0.690911 |          0.698151 |         0.821448 |              0.824714 |
|      36 |     0.689188 |          0.69494  |         0.821448 |              0.821992 |
|      37 |     0.688961 |          0.69834  |         0.822128 |              0.820904 |
|      38 |     0.688171 |          0.70366  |         0.821312 |              0.825803 |
|      39 |     0.689958 |          0.696029 |         0.822537 |              0.824714 |
|      40 |     0.685983 |          0.695374 |         0.822809 |              0.821992 |
|      41 |     0.566275 |          0.585258 |         0.822265 |              0.820359 |
|      42 |     0.551268 |          0.585787 |         0.823353 |              0.823081 |
|      43 |     0.5518   |          0.592127 |         0.824034 |              0.824714 |
|      44 |     0.545855 |          0.589971 |         0.823625 |              0.820359 |
|      45 |     0.5506   |          0.592571 |         0.819951 |              0.822537 |
|      46 |     0.542713 |          0.578005 |         0.823353 |              0.820359 |
|      47 |     0.544244 |          0.579893 |         0.822128 |              0.82417  |
|      48 |     0.54263  |          0.584882 |         0.824578 |              0.825259 |
|      49 |     0.544306 |          0.578675 |         0.820087 |              0.821448 |
|      50 |     0.54447  |          0.580381 |         0.825803 |              0.823625 |
|      51 |     0.547525 |          0.577249 |         0.822265 |              0.819815 |
|      52 |     0.54852  |          0.586776 |         0.82172  |              0.822537 |
|      53 |     0.541532 |          0.595727 |         0.82104  |              0.819271 |
|      54 |     0.543743 |          0.585799 |         0.824714 |              0.823081 |
|      55 |     0.541996 |          0.57635  |         0.822945 |              0.817637 |
|      56 |     0.545576 |          0.582093 |         0.824578 |              0.819815 |
|      57 |     0.537818 |          0.601629 |         0.820768 |              0.822537 |
|      58 |     0.538831 |          0.588562 |         0.820904 |              0.818182 |
|      59 |     0.542927 |          0.578451 |         0.824442 |              0.82417  |
|      60 |     0.545171 |          0.618302 |         0.801034 |              0.799673 |
|      61 |     0.553203 |          0.581691 |         0.822809 |              0.82417  |
|      62 |     0.540007 |          0.579445 |         0.823762 |              0.820904 |
|      63 |     0.540654 |          0.580243 |         0.824986 |              0.825259 |
|      64 |     0.544021 |          0.582798 |         0.824034 |              0.825803 |
|      65 |     0.541563 |          0.571119 |         0.823625 |              0.825259 |
|      66 |     0.545139 |          0.578228 |         0.824578 |              0.82417  |
|      67 |     0.540894 |          0.587147 |         0.825259 |              0.823625 |
|      68 |     0.537254 |          0.581465 |         0.820631 |              0.825259 |
|      69 |     0.539659 |          0.576661 |         0.824986 |              0.826347 |
|      70 |     0.536978 |          0.578984 |         0.822401 |              0.822537 |
|      71 |     0.53839  |          0.575114 |         0.826075 |              0.826347 |
|      72 |     0.536917 |          0.578918 |         0.824442 |              0.821992 |
|      73 |     0.536772 |          0.582813 |         0.825531 |              0.822537 |
|      74 |     0.537913 |          0.593288 |         0.824442 |              0.824714 |
|      75 |     0.536786 |          0.586571 |         0.824986 |              0.820904 |
|      76 |     0.536258 |          0.584442 |         0.824442 |              0.819815 |
|      77 |     0.542842 |          0.582155 |         0.823625 |              0.823625 |
|      78 |     0.535549 |          0.584691 |         0.826211 |              0.825803 |
|      79 |     0.535019 |          0.583738 |         0.823489 |              0.823081 |
|      80 |     0.538245 |          0.586736 |         0.825803 |              0.821992 |
|      81 |     0.533098 |          0.588665 |         0.82485  |              0.821448 |
|      82 |     0.532938 |          0.590073 |         0.824442 |              0.822537 |
|      83 |     0.534678 |          0.612072 |         0.824986 |              0.825259 |
|      84 |     0.532906 |          0.603895 |         0.825259 |              0.823625 |
|      85 |     0.565585 |          0.585992 |         0.824578 |              0.823625 |
|      86 |     0.533169 |          0.591953 |         0.826211 |              0.825259 |
|      87 |     0.536139 |          0.594294 |         0.825122 |              0.823625 |
|      88 |     0.537122 |          0.587967 |         0.826075 |              0.825259 |
|      89 |     0.528793 |          0.587835 |         0.826211 |              0.823081 |
|      90 |     0.533934 |          0.580556 |         0.825667 |              0.825803 |
|      91 |     0.537436 |          0.585153 |         0.82417  |              0.821992 |
|      92 |     0.536718 |          0.584211 |         0.825939 |              0.825259 |
